source,destination,reachable,hops,total_slant_range_km,total_propagation_delay_ms,min_dataRate_Mbps,bottleneck_dataRate_Mbps,bottleneck_hop_index,bottleneck_from_node,bottleneck_to_node,link_rates_mbps,path_with_link_mbps,path_node_ids
"Tolhuin, Argentina (partner station)","Bangalore, India (partner station)",True,31,23353.7,77.8996,743.74,743.74,24,55_11,55_12,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 57_11 -[2884.49Mbps]-> 56_11 -[2884.49Mbps]-> 55_11 -[743.74Mbps*]-> 55_12 -[743.74Mbps]-> 55_13 -[743.74Mbps]-> 55_14 -[743.74Mbps]-> 55_15 -[743.74Mbps]-> 55_16 -[743.74Mbps]-> 55_17 -[743.74Mbps]-> 55_18 -[2884.49Mbps]-> Bangalore, India (partner station)","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 66_11 -> 65_11 -> 64_11 -> 63_11 -> 62_11 -> 61_11 -> 60_11 -> 59_11 -> 58_11 -> 57_11 -> 56_11 -> 55_11 -> 55_12 -> 55_13 -> 55_14 -> 55_15 -> 55_16 -> 55_17 -> 55_18 -> Bangalore, India (partner station)"
"Tolhuin, Argentina (partner station)","Tokyo, Japan",True,27,23316.31,77.7748,743.74,743.74,19,22_11,22_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[2884.49Mbps]-> 20_11 -[2884.49Mbps]-> 21_11 -[2884.49Mbps]-> 22_11 -[743.74Mbps*]-> 22_10 -[743.74Mbps]-> 22_9 -[743.74Mbps]-> 22_8 -[743.74Mbps]-> 22_7 -[743.74Mbps]-> 22_6 -[743.74Mbps]-> 22_5 -[743.74Mbps]-> 22_4 -[743.74Mbps]-> 22_3 -[2950.43Mbps]-> Tokyo, Japan","Tolhuin, Argentina (partner station) -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> 20_11 -> 21_11 -> 22_11 -> 22_10 -> 22_9 -> 22_8 -> 22_7 -> 22_6 -> 22_5 -> 22_4 -> 22_3 -> Tokyo, Japan"
"Tolhuin, Argentina (partner station)",Mauritius,True,16,12724.66,42.4449,743.74,743.74,12,15_11,15_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[743.74Mbps*]-> 15_10 -[743.74Mbps]-> 15_9 -[743.74Mbps]-> 15_8 -[743.74Mbps]-> 15_7 -[2950.43Mbps]-> Mauritius","Tolhuin, Argentina (partner station) -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 15_10 -> 15_9 -> 15_8 -> 15_7 -> Mauritius"
"Tolhuin, Argentina (partner station)","Awarua, New Zealand",True,23,10529.81,35.1237,743.74,743.74,22,57_11,57_12,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 57_11 -[743.74Mbps*]-> 57_12 -[2950.43Mbps]-> Awarua, New Zealand","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 66_11 -> 65_11 -> 64_11 -> 63_11 -> 62_11 -> 61_11 -> 60_11 -> 59_11 -> 58_11 -> 57_11 -> 57_12 -> Awarua, New Zealand"
"Tolhuin, Argentina (partner station)","Svalbard, Norway",True,33,32528.68,108.504,743.74,743.74,19,60_11,60_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 1372.87","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 60_11 -[743.74Mbps*]-> 60_10 -[743.74Mbps]-> 60_9 -[743.74Mbps]-> 60_8 -[743.74Mbps]-> 60_7 -[743.74Mbps]-> 60_6 -[743.74Mbps]-> 60_5 -[743.74Mbps]-> 60_4 -[743.74Mbps]-> 60_3 -[743.74Mbps]-> 60_2 -[743.74Mbps]-> 60_1 -[743.74Mbps]-> 60_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 57_0 -[1372.87Mbps]-> Svalbard, Norway","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 66_11 -> 65_11 -> 64_11 -> 63_11 -> 62_11 -> 61_11 -> 60_11 -> 60_10 -> 60_9 -> 60_8 -> 60_7 -> 60_6 -> 60_5 -> 60_4 -> 60_3 -> 60_2 -> 60_1 -> 60_0 -> 59_0 -> 58_0 -> 57_0 -> Svalbard, Norway"
"Tolhuin, Argentina (partner station)","Vardø, Norway",True,30,30548.6,101.8992,743.74,743.74,19,60_11,60_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 1810.27","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 60_11 -[743.74Mbps*]-> 60_10 -[743.74Mbps]-> 60_9 -[743.74Mbps]-> 60_8 -[743.74Mbps]-> 60_7 -[743.74Mbps]-> 60_6 -[743.74Mbps]-> 60_5 -[743.74Mbps]-> 60_4 -[743.74Mbps]-> 60_3 -[743.74Mbps]-> 60_2 -[743.74Mbps]-> 60_1 -[743.74Mbps]-> 60_0 -[1810.27Mbps]-> Vardø, Norway","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 66_11 -> 65_11 -> 64_11 -> 63_11 -> 62_11 -> 61_11 -> 60_11 -> 60_10 -> 60_9 -> 60_8 -> 60_7 -> 60_6 -> 60_5 -> 60_4 -> 60_3 -> 60_2 -> 60_1 -> 60_0 -> Vardø, Norway"
"Tolhuin, Argentina (partner station)",Panama,True,30,21040.68,70.1842,743.74,743.74,24,55_11,55_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 57_11 -[2884.49Mbps]-> 56_11 -[2884.49Mbps]-> 55_11 -[743.74Mbps*]-> 55_10 -[743.74Mbps]-> 55_9 -[743.74Mbps]-> 55_8 -[743.74Mbps]-> 55_7 -[743.74Mbps]-> 55_6 -[743.74Mbps]-> 55_5 -[2950.43Mbps]-> Panama","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 66_11 -> 65_11 -> 64_11 -> 63_11 -> 62_11 -> 61_11 -> 60_11 -> 59_11 -> 58_11 -> 57_11 -> 56_11 -> 55_11 -> 55_10 -> 55_9 -> 55_8 -> 55_7 -> 55_6 -> 55_5 -> Panama"
"Tolhuin, Argentina (partner station)","Azores, Portugal (partner station)",True,30,26016.04,86.7802,743.74,743.74,21,58_11,58_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 58_11 -[743.74Mbps*]-> 58_10 -[743.74Mbps]-> 58_9 -[743.74Mbps]-> 58_8 -[743.74Mbps]-> 58_7 -[743.74Mbps]-> 58_6 -[743.74Mbps]-> 58_5 -[743.74Mbps]-> 58_4 -[743.74Mbps]-> 58_3 -[743.74Mbps]-> 58_2 -[2950.43Mbps]-> Azores, Portugal (partner station)","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 66_11 -> 65_11 -> 64_11 -> 63_11 -> 62_11 -> 61_11 -> 60_11 -> 59_11 -> 58_11 -> 58_10 -> 58_9 -> 58_8 -> 58_7 -> 58_6 -> 58_5 -> 58_4 -> 58_3 -> 58_2 -> Azores, Portugal (partner station)"
"Tolhuin, Argentina (partner station)",Singapore,True,23,18709.07,62.4067,743.74,743.74,17,20_11,20_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[2884.49Mbps]-> 20_11 -[743.74Mbps*]-> 20_10 -[743.74Mbps]-> 20_9 -[743.74Mbps]-> 20_8 -[743.74Mbps]-> 20_7 -[743.74Mbps]-> 20_6 -[743.74Mbps]-> 20_5 -[2950.43Mbps]-> Singapore","Tolhuin, Argentina (partner station) -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> 20_11 -> 20_10 -> 20_9 -> 20_8 -> 20_7 -> 20_6 -> 20_5 -> Singapore"
"Tolhuin, Argentina (partner station)","Hartebeesthoek, South Africa",True,36,18667.72,62.2688,743.74,743.74,33,36_11,36_12,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[2884.49Mbps]-> 20_11 -[2884.49Mbps]-> 21_11 -[2884.49Mbps]-> 22_11 -[2884.49Mbps]-> 23_11 -[2884.49Mbps]-> 24_11 -[2884.49Mbps]-> 25_11 -[2884.49Mbps]-> 26_11 -[2884.49Mbps]-> 27_11 -[2884.49Mbps]-> 28_11 -[2884.49Mbps]-> 29_11 -[2884.49Mbps]-> 30_11 -[2884.49Mbps]-> 31_11 -[2884.49Mbps]-> 32_11 -[2884.49Mbps]-> 33_11 -[2884.49Mbps]-> 34_11 -[2884.49Mbps]-> 35_11 -[2884.49Mbps]-> 36_11 -[743.74Mbps*]-> 36_12 -[743.74Mbps]-> 36_13 -[743.74Mbps]-> 36_14 -[2950.43Mbps]-> Hartebeesthoek, South Africa","Tolhuin, Argentina (partner station) -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> 20_11 -> 21_11 -> 22_11 -> 23_11 -> 24_11 -> 25_11 -> 26_11 -> 27_11 -> 28_11 -> 29_11 -> 30_11 -> 31_11 -> 32_11 -> 33_11 -> 34_11 -> 35_11 -> 36_11 -> 36_12 -> 36_13 -> 36_14 -> Hartebeesthoek, South Africa"
"Tolhuin, Argentina (partner station)","Dubai, United Arab Emirates",True,12,16350.66,54.5399,743.74,743.74,5,8_11,8_10,"2950.43, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[743.74Mbps*]-> 8_10 -[743.74Mbps]-> 8_9 -[743.74Mbps]-> 8_8 -[743.74Mbps]-> 8_7 -[743.74Mbps]-> 8_6 -[743.74Mbps]-> 8_5 -[743.74Mbps]-> 8_4 -[2950.43Mbps]-> Dubai, United Arab Emirates","Tolhuin, Argentina (partner station) -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 8_10 -> 8_9 -> 8_8 -> 8_7 -> 8_6 -> 8_5 -> 8_4 -> Dubai, United Arab Emirates"
"Tolhuin, Argentina (partner station)","Hawaii, US",True,12,16041.57,53.5089,743.74,743.74,5,8_11,8_12,"2950.43, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[743.74Mbps*]-> 8_12 -[743.74Mbps]-> 8_13 -[743.74Mbps]-> 8_14 -[743.74Mbps]-> 8_15 -[743.74Mbps]-> 8_16 -[743.74Mbps]-> 8_17 -[743.74Mbps]-> 8_18 -[2950.43Mbps]-> Hawaii, US","Tolhuin, Argentina (partner station) -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 8_12 -> 8_13 -> 8_14 -> 8_15 -> 8_16 -> 8_17 -> 8_18 -> Hawaii, US"
"Tolhuin, Argentina (partner station)","Maspalomas, Canary Islands, Spain",True,24,22191.95,74.0244,743.74,743.74,16,63_11,63_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 63_11 -[743.74Mbps*]-> 63_10 -[743.74Mbps]-> 63_9 -[743.74Mbps]-> 63_8 -[743.74Mbps]-> 63_7 -[743.74Mbps]-> 63_6 -[743.74Mbps]-> 63_5 -[743.74Mbps]-> 63_4 -[743.74Mbps]-> 63_3 -[2950.43Mbps]-> Maspalomas, Canary Islands, Spain","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 66_11 -> 65_11 -> 64_11 -> 63_11 -> 63_10 -> 63_9 -> 63_8 -> 63_7 -> 63_6 -> 63_5 -> 63_4 -> 63_3 -> Maspalomas, Canary Islands, Spain"
"Tolhuin, Argentina (partner station)","Jeju, South Korea",True,20,20606.28,68.7352,743.74,743.74,12,67_11,67_12,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 67_11 -[743.74Mbps*]-> 67_12 -[743.74Mbps]-> 67_13 -[743.74Mbps]-> 67_14 -[743.74Mbps]-> 67_15 -[743.74Mbps]-> 67_16 -[743.74Mbps]-> 67_17 -[743.74Mbps]-> 67_18 -[743.74Mbps]-> 67_19 -[2950.43Mbps]-> Jeju, South Korea","Tolhuin, Argentina (partner station) -> 5_11 -> 4_11 -> 3_11 -> 2_11 -> 1_11 -> 0_11 -> 71_11 -> 70_11 -> 69_11 -> 68_11 -> 67_11 -> 67_12 -> 67_13 -> 67_14 -> 67_15 -> 67_16 -> 67_17 -> 67_18 -> 67_19 -> Jeju, South Korea"
"Tolhuin, Argentina (partner station)","Mingenew, Australia",True,29,15891.65,53.0088,743.74,743.74,26,29_11,29_10,"2950.43, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Tolhuin, Argentina (partner station) -[2950.43Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[2884.49Mbps]-> 20_11 -[2884.49Mbps]-> 21_11 -[2884.49Mbps]-> 22_11 -[2884.49Mbps]-> 23_11 -[2884.49Mbps]-> 24_11 -[2884.49Mbps]-> 25_11 -[2884.49Mbps]-> 26_11 -[2884.49Mbps]-> 27_11 -[2884.49Mbps]-> 28_11 -[2884.49Mbps]-> 29_11 -[743.74Mbps*]-> 29_10 -[743.74Mbps]-> 29_9 -[743.74Mbps]-> 29_8 -[2950.43Mbps]-> Mingenew, Australia","Tolhuin, Argentina (partner station) -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> 20_11 -> 21_11 -> 22_11 -> 23_11 -> 24_11 -> 25_11 -> 26_11 -> 27_11 -> 28_11 -> 29_11 -> 29_10 -> 29_9 -> 29_8 -> Mingenew, Australia"
